ID,Text,Translation,Old Text,Old Translation,Status,Gender,Critical Warnings,Non-critical Warnings,Platform Warnings,Location,Context,Section,Actor,Voice Actor,Revision,Old Revision,Edit Distance
14125,"The RC Explorer found a small amount of Exotic Minerals placed as if Mars itself wanted us to find it.

It made us reflect on the long journey humanity took to get here. Staring at a red dot in the sky for millennia, gradually taking more detailed pictures from it. After we learned how to fly, we immediately looked on Mars. Now taking pictures from closer and closer, until we actually set foot on Mars.

We are confident you will lead this mission to a success, commander. What do you need from earth to make it so?","Eksplorator sterowany natknął się na niewielką ilość egzotycznych minerałów, znajdującą się w takim miejscu, jakby sam Mars chciał, żebyśmy ją znaleźli.

Zainspirowało to nas do refleksji nad tym, jak długą drogę przebyła ludzkość, żeby tu dotrzeć. Przez całe tysiąclecia spoglądaliśmy na czerwoną kropkę na niebie, stopniowo uzyskując coraz lepszą wiedzę, czym ona jest. Gdy tylko opanowaliśmy loty kosmiczne, od razu spojrzeliśmy w kierunku Marsa. Fotografowaliśmy go i badaliśmy z coraz mniejszej odległości, aż wreszcie stanęliśmy na jego powierzchni.

Jesteśmy przekonani, że poprowadzisz tę misję do sukcesu, dowódco. Czego potrzebujesz z Ziemi, by tego dokonać?","The RC Explorer found a small amount of Exotic Minerals placed as if Mars itself wanted us to find it.

It made us reflect on the long journey humanity took to get here. Staring at a red dot in the sky for millennia, gradually taking more detailed pictures from it. After we learned how to fly, we immediately looked on Mars. Now taking pictures from closer and closer, until we actually set foot on Mars.

We are confident you will lead this mission to a success, commander. What do you need form earth to make it so?","Eksplorator sterowany natknął się na niewielką ilość egzotycznych minerałów, znajdującą się w takim miejscu, jakby sam Mars chciał, żebyśmy ją znaleźli.

Zainspirowało to nas do refleksji o tym, jak długą drogę przebyła ludzkość, żeby tu dotrzeć. Przez całe tysiąclecia spoglądaliśmy na czerwoną kropkę na niebie, stopniowo uzyskując coraz lepszą wiedzę, czym ona jest. Gdy tylko opanowaliśmy loty kosmiczne, od razu spojrzeliśmy w kierunku Marsa. Fotografowaliśmy go i badali z coraz mniejszej odległości, aż wreszcie stanęliśmy na jego powierzchni.

Jesteśmy przekonani, że poprowadzisz tę misję do sukcesu, dowódco. Czego potrzebujesz z Ziemi, by tego dokonać?",OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00561),Scenario UndergroundAnomalies_Rare text,,,,1010373,,
14126,The knowledge that Geniuses provide,Wiedzy posiadanej przez geniuszy,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00563),Scenario UndergroundAnomalies_Rare choice1,,,,1009902,,
14127,The Funds Celebrities bring in,Pieniędzy dostarczanych przez sławy,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00564),Scenario UndergroundAnomalies_Rare choice2,,,,1009902,,
14128,The Morale Saints provide,Morale wzbudzanego przez świętość,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00565),Scenario UndergroundAnomalies_Rare choice3,,,,1009902,,
14129,We've already got everything we need,"Mamy już wszystko, czego potrzebujemy",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00566),Scenario UndergroundAnomalies_Rare choice4,,,,1009902,,
14133,Genius,Iskra geniuszu,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00584),Scenario UndergroundAnomalies_Rare text_param2,,,,1009902,,
14135,Celebrity,Sława,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00609),Scenario UndergroundAnomalies_Rare text_param2,,,,1009902,,
14130,New Applicants,Nowi ochotnicy,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00630),Scenario UndergroundAnomalies_Rare title,,,,1009902,,
14131,"Our sponsor immediately went to work, and managed to get us several new applicants.

<effect> <reg_param1> new <text_param2> applicants","Nasz sponsor natychmiast zabrał się do roboty i zdołał pozyskać nowych ochotników.

<effect> <reg_param1> nowych ochotników (<text_param2>).",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00631),Scenario UndergroundAnomalies_Rare text,,,,1009935,,
14136,Saint,Świętość,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00634),Scenario UndergroundAnomalies_Rare text_param2,,,,1009902,,
14134,We'll get them to Mars right away!,Natychmiast zabierzemy ich na Marsa!,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00636),Scenario UndergroundAnomalies_Rare choice1,,,,1009902,,
14138,Colonist Moral,Morale kolonistów,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00661),Scenario UndergroundAnomalies_Rare title,,,,1009902,,
14139,"Our colonists are happy to hear that

<effect> All colonists gain <reg_param1> Morale for <reg_param2> sols","Naszym kolonistom miło to słyszeć.

<effect>Wszyscy koloniści otrzymują <reg_param1> morale na pewną liczbę soli (<reg_param2>).",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00662),Scenario UndergroundAnomalies_Rare text,,,,1009935,,
14141,Great to hear!,To wspaniała wiadomość!,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00667),Scenario UndergroundAnomalies_Rare choice1,,,,1009902,,
14142,Rare Anomaly Analyzed: Mona Lisa,Zbadano rzadką anomalię: Mona Liza,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00681),Scenario UndergroundAnomalies_Rare title,,,,1009902,,
14143,"A few probes we sent down into a narrow crevice found something peculiar; a rock formation in the side of the crevice had almost the exact shape as the Mona Lisa. Usually it requires low resolution images or squinting your eyes to recognize a face in a rock formation. But this clearly looks close to the Mona Lisa.

Our sponsors requested us to dig out the rock shape and send it back to earth. They wish to put it on display next to the real one. In return, they are willing to send us a few early prototypes of buildings. Which should we get?","Kilka sond, które posłaliśmy do pewnej wąskiej rozpadliny, znalazło coś nietypowego: skałę niemal idealnie przypominającą kształtem Monę Lizę. Zwykle formacje skalne przypominają ludzką twarz tylko na zdjęciach o niskiej rozdzielczości albo po przymrużeniu oczu. Ta jednak rzeczywiście jest podobna do Mony Lizy.

Nasi sponsorzy życzą sobie, abyśmy ją wydobyli i odesłali na Ziemię. Chcą umieścić ją w muzeum obok prawdziwego obrazu. W zamian chętnie przyślą nam kilka prototypowych budynków. Co powinniśmy wybrać?",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00682),Scenario UndergroundAnomalies_Rare text,,,,1009902,,
14144,Triboelectric Scrubbers,Oczyszczarki tryboelektryczne,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00684),Scenario UndergroundAnomalies_Rare choice1,,,,1009902,,
14145,Shuttle Hubs,Węzły wahadłowców,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00685),Scenario UndergroundAnomalies_Rare choice2,,,,1009902,,
14146,Underground Basic Domes,Podziemie kopuły podstawowe,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00686),Scenario UndergroundAnomalies_Rare choice3,,,,1009902,,
14147,Recon Centers,Ośrodki zwiadowcze,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00687),Scenario UndergroundAnomalies_Rare choice4,,,,1009902,,
14150,Triboelectric Scrubbers,Oczyszczarki tryboelektryczne,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00705),Scenario UndergroundAnomalies_Rare text_param1,,,,1009902,,
14153,Shuttle Hubs,Węzły wahadłowców,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00730),Scenario UndergroundAnomalies_Rare text_param1,,,,1009902,,
14155,Underground Basic Domes,Podziemie kopuły podstawowe,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00755),Scenario UndergroundAnomalies_Rare text_param1,,,,1009902,,
14148,Prefabs received,Otrzymano prefabrykaty,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00776),Scenario UndergroundAnomalies_Rare title,,,,1009902,,
14149,"They've sent us <reg_param1> <text_param1>. You will find them amongst our prefabs on the surface, commander.","Dostaliśmy przesyłkę z Ziemi: <reg_param1> <text_param1>. Znajdziesz ją wśród naszych prefabrykatów na na powierzchni, dowódco.",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00777),Scenario UndergroundAnomalies_Rare text,,,,1009935,,
14156,Recon Centers,Ośrodki zwiadowcze,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00780),Scenario UndergroundAnomalies_Rare text_param1,,,,1009902,,
14157,Rare Anomaly Analyzed: Basalt Columns,Zbadano rzadką anomalię: kolumny bazaltowe,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00793),Scenario UndergroundAnomalies_Rare title,,,,1009902,,
14158,"We've found a cave lined with hexagonal pillars. Some immediately called it proof for aliens, but these are the result of a natural process called columnar jointing.

Some of our scientists have immediately started sharing pictures with their friends and families. It seems a lot of colonists and people on earth are interested in seeing these columns first hand.

Where should we start with setting up a base in the area?","Odkryliśmy jaskinię, której ściany są zbudowane z sześciokątnych kolumn. Niektórzy koloniści natychmiast stwierdzili, że to dowód na istnienie kosmitów, jednak kolumny są tworem naturalnym, który geolodzy nazywają ciosem słupowym.

Niektórzy nasi naukowcy natychmiast zaczęli wysyłać zdjęcia swoim rodzinom i znajomym. Wygląda na to, że sporo kolonistów, a także Ziemian, jest zainteresowanych zobaczeniem tych kolumn na własne oczy.

Gdzie powinniśmy założyć bazę w tej okolicy?",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00794),Scenario UndergroundAnomalies_Rare text,,,,1009902,,
14159,Get an Asteroid Lander so we can mine Asteroids for Exotic Minerals,"Zdobądźcie lądownik asteroidowy, abyśmy mogli wydobywać egzotyczne minerały z asteroid.",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00796),Scenario UndergroundAnomalies_Rare choice1,,,,1009902,,
14160,Focus on optimizing our Recon & Expansion research,Skupcie się na optymalizacji badań w dziedzinie zwiadu i ekspansji.,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00797),Scenario UndergroundAnomalies_Rare choice2,,,,1009902,,
14161,We need Exotic Minerals now!,Potrzebujemy egzotycznych minerałów od razu!,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00798),Scenario UndergroundAnomalies_Rare choice3,,,,1009902,,
14162,We need to improve our research as soon as possible,Musimy jak najszybciej przyśpieszyć nasze badania.,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00799),Scenario UndergroundAnomalies_Rare choice4,,,,1009902,,
14164,"Our sponsor agrees and they sent us an Asteroid Lander free of charge. This will provide a sustainable way of getting Exotic Minerals, which will help set up a safe base in the underground.

<effect> Received an Asteroid Lander","Nasz sponsor zgadza się i wysyła nam darmowy lądownik asteroidowy. Dzięki temu uzyskamy możliwość ciągłego pozyskiwania egzotycznych minerałów, co pomoże nam w założeniu bezpiecznej bazy w podziemiu.

<effect> Otrzymano lądownik asteroidowy.",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00810),Scenario UndergroundAnomalies_Rare text,,,,1009902,,
14163,Received an Asteroid Lander,Otrzymano lądownik asteroidowy,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00832),Scenario UndergroundAnomalies_Rare title,,,,1009902,,
14165,"Our scientists have found beauty in Mars' geological phenomena and found similar ways to optimize our research efforts.

<effect> Reduced the cost of Recon & Expansion techs by <reg_param1>%","Nasi naukowcy odkryli piękno w marsjańskich zjawiskach geologicznych i znaleźli podobne sposoby optymalizowania naszych prac badawczych.

<effect> Koszt technologii w dziedzinie zwiadu i ekspansji zmalał o <reg_param1>%.",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00833),Scenario UndergroundAnomalies_Rare text,,,,1009935,,
14166,Exotic Minerals found,Znaleziono egzotyczne minerały,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00855),Scenario UndergroundAnomalies_Rare title,,,,1009902,,
14167,"We sent out all driller probes we had available to dig up small bits of Exotic Minerals. They managed to collect just enough before they broke down.

<effect> Found Exotic Minerals (<preciousminerals(reg_param1)>)","Wysłaliśmy nasze sondy wiertnicze, które były pod ręką, by wydobyły niewielkie kawałki egzotycznych minerałów. Udało się im pozyskać nieco surowca, zanim się zepsuły.

<effect> Znaleziono egzotyczne minerały (<preciousminerals(reg_param1)>).",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00856),Scenario UndergroundAnomalies_Rare text,,,,1009935,,
14169,Research progress,Postęp badań,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00878),Scenario UndergroundAnomalies_Rare title,,,,1009902,,
14170,"We combined all our efforts and managed to get quite a bit of research done in a short period of time. It does seem pushing our scientists any more like this will burn them out.

<effect> Gain <research(reg_param1)> Research","Połączyliśmy nasze wysiłki i udało się nam dokonać sporych postępów badawczych w krótkim czasie. Wydaje się jednak, że ponowne skłonienie naukowców do takiego wysiłku raczej im zaszkodzi.

<effect> Zdobywasz <research(reg_param1)> punktów badań.",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00879),Scenario UndergroundAnomalies_Rare text,,,,1009935,,
14152,Thank them for me.,Podziękujcie im ode mnie.,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00883),Scenario UndergroundAnomalies_Rare choice1,,,,1009902,,
14172,Rare Anomaly Analyzed: Purpose,Zbadano rzadką anomalię: cel,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00897),Scenario UndergroundAnomalies_Rare title,,,,1009902,,
14173,"The RC Explorer did an extensive survey and analysis of the area, and found nothing. Some colonists are starting to question the meaning of our colony. Where it seemed a grand step for humanity at first, they now start to wonder whether they should've stayed on earth.

In moments like these our colonists look at you, commander. To set an example and for guidance. What do you say?

<effect> Unlock a new breakthrough tech:","Eksplorator sterowany przeprowadził rozległe badania okolicy, ale niczego nie znalazł. Niektórzy koloniści zaczęli kwestionować sens istnienia naszej kolonii. Początkowo traktowali ją jako wielki krok naprzód dla ludzkości, ale teraz zaczynają się zastanawiać, czy nie powinni byli zostać na Ziemi.

W takich chwilach nasi koloniści spoglądają ku tobie, dowódco. Jesteś dla nich przykładem i gwiazdą przewodnią. Co powiesz?

<effect> Odblokowano nową technologię przełomową:",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00898),Scenario UndergroundAnomalies_Rare text,,,,1009902,,
14174,Next we shall conquer the night,Teraz spróbujemy podbić noc,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00900),Scenario UndergroundAnomalies_Rare choice1,,,,1009902,,
14175,Living and working on Mars is more fulfilling than on earth,Życie i praca na Marsie dają większą satysfakcję niż na Ziemi,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00901),Scenario UndergroundAnomalies_Rare choice2,,,,1009902,,
14176,The underground is our next grand step,Naszym następnym wielkim krokiem będzie opanowanie podziemia,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00902),Scenario UndergroundAnomalies_Rare choice3,,,,1009902,,
14177,Unfortunately our colonists are just a means to an end,Niestety nasi koloniści to tylko „mięso armatnie”,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00903),Scenario UndergroundAnomalies_Rare choice4,,,,1009902,,
14327,"It seems you've inspired the people to spend more time awake on Mars, to really enjoy everything life on Mars has to offer.

We've unlocked the <text_param1> breakthrough. We can put our researchers on it whenever you want, commander.","Wygląda na to, że udało ci się zainspirować ludzi, by przesypiali mniejszą część swojego życia na Marsie i więcej korzystali ze wszystkiego, co ta planeta ma do zaoferowania.

Odblokowaliśmy przełomową technologię „<text_param1>”. Nasi uczeni mogą się nią zająć, gdy tylko zechcesz, dowódco.",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(00923),Scenario UndergroundAnomalies_Rare text,,,,1009935,,
